X,Y,GIS_NUMBER,PERMIT_NUM,OUTFALL,NPDES_NUM,PERMITTEE,STATUS,DTYPE,INITIALS,COUNTY,LAT_DD,LONG_DD,SEGMENT,BASIN,REGION,HORZ_METH,HORZ_ACC,HORZ_REF,HORZ_DATE,HORZ_ORG,HORZ_DATUM,HORZ_DESC,UTM_ZONE
-98.184201001000019,26.338686000999985,04040-000.001,04040-000,001,0116751,CALPINE CONSTRUCTION FINANCE CO LP,C,W,JMB,HIDALGO,26.33868600,-98.18420100,2491,22,15,DRG,12.00000000,other,20140103,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.265442999000015,33.14545899699999,10027-004.001,10027-004,001,0119849,CITY OF DENTON,C,D,LLF,DENTON,33.14545900,-97.26544300,0826,08,04,DRG,12.00000000,other,20110911,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.159817001000022,29.792365001,10032-001.001,10032-001,001,0025062,HARRIS COUNTY FWSD 51,C,W,KNS,HARRIS,29.79236500,-95.15981700,1006,10,12,DRG,12.00000000,other,20080312,TCEQ,NAD83,End of pipe as indicated on paper map,15
-99.290077999,32.71123,10035-001.001,10035-001,001,0002011,CITY OF ALBANY,C,D,KNS,SHACKELFORD,32.71123000,-99.29007800,1233,12,03,DRG,12.00000000,other,20031028,TCEQ,NAD83,End of pipe as indicated on paper map,14
-99.371020999,32.389578,10037-001.001,10037-001,001,0053384,CITY OF BAIRD,C,D,KNS,CALLAHAN,32.38957800,-99.37102100,1233,12,03,DRG,12.00000000,other,20080825,TCEQ,NAD83,End of pipe as indicated on paper map,14
-99.387610697000014,32.391852164999989,10037-004.001,10037-004,001,0125121,CITY OF BAIRD,C,D,KNS,CALLAHAN,32.39185217,-99.38761070,1233,12,03,DRG,12.00000000,other,20091222,TCEQ,NAD83,End of pipe as indicated on paper map,14
-101.44181331700003,31.18785455,10038-001.001,10038-001,001,0023426,CITY OF BIG LAKE,C,D,NLV,REAGAN,31.18785455,-101.44181332,1400,14,08,DRG,12.00000000,other,20130314,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.41605999799998,33.294801001999986,10039-001.001,10039-001,001,0026808,CITY OF BLUE RIDGE,C,D,GMW,COLLIN,33.29480100,-96.41606000,0821,08,04,DRG,12.00000000,other,20100405,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.89642900199999,32.772207002000016,10040-001.001,10040-001,001,0023213,CITY OF BRECKENRIDGE,C,D,KNS,STEPHENS,32.77220700,-98.89642900,1232,12,03,DRG,12.00000000,other,20080923,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.56740700099999,31.783704998000019,10043-001.001,10043-001,001,0033936,CITY OF CLIFTON,C,D,NLV,BOSQUE,31.78370500,-97.56740700,1226,12,09,DRG,12.00000000,other,20080108,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.39082700099999,29.015401003000022,10044-001.001,10044-001,001,0034436,CITY OF CLUTE,C,W,JMB,BRAZORIA,29.01540100,-95.39082700,1111,11,12,DRG,12.00000000,other,20130805,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.653423001000021,29.91802400099999,01402-000.001,01402-000,001,0042129,WYMAN-GORDON FORGINGS INC,C,W,LLF,HARRIS,29.91802400,-95.65342300,1014,10,12,DRG,12.00000000,other,20120105,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.653723001,29.91802400099999,01402-000.002,01402-000,002,0042129,WYMAN-GORDON FORGINGS INC,C,W,LLF,HARRIS,29.91802400,-95.65372300,1014,10,12,DRG,12.00000000,other,20120105,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.229251997,30.396868997000013,01403-000.001,01403-000,001,0003204,SOUTH HAMPTON RESOURCES INC,C,W,LLF,HARDIN,30.39686900,-94.22925200,0608,06,10,DRG,12.00000000,other,20110805,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.229251997,30.396868997000013,01403-000.002,01403-000,002,0003204,SOUTH HAMPTON RESOURCES INC,C,W,LLF,HARDIN,30.39686900,-94.22925200,0608,06,10,DRG,12.00000000,other,20110805,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.229251997,30.396868997000013,01403-000.003,01403-000,003,0003204,SOUTH HAMPTON RESOURCES INC,C,S,LLF,HARDIN,30.39686900,-94.22925200,0608,06,10,DRG,12.00000000,other,20110805,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.170462,30.373771003,01403-000.004,01403-000,004,0003204,SOUTH HAMPTON RESOURCES INC,C,S,LLF,HARDIN,30.37377100,-94.17046200,0608,06,10,DRG,12.00000000,other,20110805,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.09756015,29.730494046999979,01429-000.002,01429-000,002,0005941,CLEAN HARBORS DEER PARK LP,C,S,JMB,HARRIS,29.73049405,-95.09756015,1006,10,12,DRG,12.00000000,other,20140411,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.052675674999989,32.850261053999986,01441-000.001,01441-000,001,0025101,DALLAS/FORT WORTH INTERNATIONAL AIRPORT BOARD,C,S,NLV,TARRANT,32.85026105,-97.05267568,0841,08,04,DRG,12.00000000,other,20140514,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.057289982999976,32.872004232,01441-000.019,01441-000,019,0025101,DALLAS/FORT WORTH INTERNATIONAL AIRPORT BOARD,C,S,NLV,TARRANT,32.87200423,-97.05728998,0841,08,04,DRG,12.00000000,other,20140514,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.012651323,32.896092351999982,01441-000.020,01441-000,020,0025101,DALLAS/FORT WORTH INTERNATIONAL AIRPORT BOARD,C,S,NLV,DALLAS,32.89609235,-97.01265132,0822,08,04,DRG,12.00000000,other,20140514,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.038951935,32.867421019,01441-000.023,01441-000,023,0025101,DALLAS/FORT WORTH INTERNATIONAL AIRPORT BOARD,C,S,NLV,TARRANT,32.86742102,-97.03895194,0841,08,04,DRG,12.00000000,other,20140514,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.409421998000028,27.81157499699998,10401-005.001,10401-005,001,0047066,CITY OF CORPUS CHRISTI,C,W,LLF,NUECES,27.81157500,-97.40942200,2484,22,14,DRG,12.00000000,other,20120411,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.56555555599999,27.859166668,10401-006.001,10401-006,001,0047082,CITY OF CORPUS CHRISTI,C,W,JMB,NUECES,27.85916667,-97.56555556,2101,21,14,DOQQ,5.00000000,other,20131206,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.559444484999972,27.86527776600002,10401-006.002,10401-006,002,0047082,CITY OF CORPUS CHRISTI,C,W,JMB,NUECES,27.86527777,-97.55944449,2482,22,14,DOQQ,5.00000000,other,20131206,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.269519039999977,27.669520378000016,10401-008.001,10401-008,001,0047104,CITY OF CORPUS CHRISTI,C,W,NLV,NUECES,27.66952038,-97.26951904,2481,22,14,DRG,12.00000000,other,20141017,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.250986114,27.603168985000025,10401-009.001,10401-009,001,0047121,CITY OF CORPUS CHRISTI,C,W,NLV,NUECES,27.60316899,-97.25098611,2491,22,14,DRG,12.00000000,other,20140318,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.40906308699999,32.091794634,10402-003.001,10402-003,001,0056731,CITY OF CORSICANA,C,W,NLV,NAVARRO,32.09179463,-96.40906309,0836,08,04,DRG,12.00000000,other,20120525,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.413409,32.08183500199999,10402-003.002,10402-003,002,0056731,CITY OF CORSICANA,C,W,NLV,NAVARRO,32.08183500,-96.41340900,0836,08,04,DRG,12.00000000,other,20120525,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.291342508000014,29.068677351000019,10403-002.001,10403-002,001,0024244,CITY OF CUERO,C,W,JMB,DEWITT,29.06867735,-97.29134251,1803,18,14,DRG,12.00000000,other,20140829,TCEQ,NAD83,End of pipe as indicated on paper map,14
-99.198056999000016,28.65409,10404-002.001,10404-002,001,0117218,CITY OF DILLEY,C,D,GMW,FRIO,28.65409000,-99.19805700,2117,21,13,DRG,12.00000000,other,20100621,TCEQ,NAD83,End of pipe as indicated on paper map,14
-99.147837,28.666494003000025,10404-003.001,10404-003,001,0115282,CITY OF DILLEY,C,D,NLV,FRIO,28.66649400,-99.14783700,2117,21,13,DRG,12.00000000,other,20041101,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.340073001,32.064155001000017,10405-001.001,10405-001,001,0054348,CITY OF DUBLIN,C,D,NLV,ERATH,32.06415500,-98.34007300,1221,12,04,DRG,12.00000000,other,20081023,TCEQ,NAD83,End of pipe as indicated on paper map,14
-100.45837533899999,28.641737488999979,10406-002.001,10406-002,001,0107492,CITY OF EAGLE PASS WATER WORKS SYSTEM,C,W,KNS,MAVERICK,28.64173749,-100.45837534,2304,23,16,DRG,12.00000000,other,20101223,TCEQ,NAD83,End of pipe as indicated on paper map,14
-106.44109699699999,31.758441998000023,10408-004.001,10408-004,001,0026751,EL PASO WATER UTILITIES,C,W,JMB,EL PASO,31.75844200,-106.44109700,2308,23,06,DRG,12.00000000,other,20150417,TCEQ,NAD83,End of pipe as indicated on paper map,13
-106.441520169,31.759153374999983,10408-004.002,10408-004,002,0026751,EL PASO WATER UTILITIES,C,W,JMB,EL PASO,31.75915338,-106.44152017,2307,23,06,DRG,12.00000000,other,20150417,TCEQ,NAD83,End of pipe as indicated on paper map,13
-106.52528263400001,31.788505773999987,10408-009.001,10408-009,001,0087149,EL PASO WATER UTILITIES PUBLIC SERVICE BOARD,C,W,NLV,EL PASO,31.78850577,-106.52528263,2314,23,06,DRG,12.00000000,other,20150323,TCEQ,NAD83,End of pipe as indicated on paper map,13
-106.32388721900003,31.650851007000028,10408-010.001,10408-010,001,0101605,EL PASO WATER UTILITIES,C,W,NLV,EL PASO,31.65085101,-106.32388722,2307,23,06,DRG,12.00000000,other,20140317,TCEQ,NAD83,End of pipe as indicated on paper map,13
-106.31752087299998,31.654298746999984,10408-010.002,10408-010,002,0101605,EL PASO WATER UTILITIES,C,W,NLV,EL PASO,31.65429875,-106.31752087,2307,23,06,DRG,12.00000000,other,20140317,TCEQ,NAD83,End of pipe as indicated on paper map,13
-94.98133500099999,29.348681997000028,10410-003.001,10410-003,001,0114821,CITY OF LA MARQUE,C,W,NLV,GALVESTON,29.34868200,-94.98133500,2424,11,12,DRG,12.00000000,other,20120530,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.402251002000014,32.527504997999984,10412-001.001,10412-001,001,0052931,CITY OF LINDALE,C,W,GMW,SMITH,32.52750500,-95.40225100,0506,05,05,DRG,12.00000000,other,20100721,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.403584997,32.464813997000022,10412-002.001,10412-002,001,0105066,CITY OF LINDALE,C,D,GMW,SMITH,32.46481400,-95.40358500,0606,06,05,DRG,12.00000000,other,20100304,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.894093215999987,29.974013126999978,10414-001.001,10414-001,001,0116742,KENDALL COUNTY WCID 1,C,D,JMB,KENDALL,29.97401313,-98.89409322,1806,18,13,DRG,12.00000000,other,20150618,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.612765001000014,32.993682998999986,10415-001.001,10415-001,001,0052876,CITY OF HUGHES SPRINGS,C,D,GMW,CASS,32.99368300,-94.61276500,0402,04,05,DRG,12.00000000,other,20100826,TCEQ,NAD83,End of pipe as indicated on paper map,15
-99.823208998999974,33.424187997999979,10416-001.001,10416-001,001,0035505,CITY OF KNOX CITY,C,D,KNS,KNOX,33.42418800,-99.82320900,1208,12,03,DRG,12.00000000,other,20081013,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.551801254,28.913749978,10418-001.001,10418-001,001,0082589,CITY OF JOURDANTON,C,D,GMW,ATASCOSA,28.91374998,-98.55180125,2107,21,13,DRG,12.00000000,other,20100409,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.397993997000015,29.878836001000025,10419-001.001,10419-001,001,0070611,NITSCH & SON UTILITY CO INC,C,D,KLV,HARRIS,29.87883600,-95.39799400,1006,10,12,MAP_MAN,315.00000000,other,19990301,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.196471549000023,29.745566601,00671-000.001,00671-000,001,0007145,MAGELLAN TERMINALS HOLDINGS LP,C,W,LLF,HARRIS,29.74556660,-95.19647155,1007,10,12,DRG,12.00000000,other,20120319,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.196253543000012,29.745388823999974,00671-000.002,00671-000,002,0007145,MAGELLAN TERMINALS HOLDINGS LP,C,S,LLF,HARRIS,29.74538882,-95.19625354,1007,10,12,DRG,12.00000000,other,20120319,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.202842003,29.744824000999984,00671-000.003,00671-000,003,0007145,MAGELLAN TERMINALS HOLDINGS LP,C,S,LLF,HARRIS,29.74482400,-95.20284200,1007,10,12,DRG,12.00000000,other,20120319,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.208752424000011,29.740679294000017,04988-000.010,04988-000,010,0133574,TARGA DOWNSTREAM LLC,P,W,NLV,HARRIS,29.74067929,-95.20875242,1007,10,12,DRG,12.00000000,other,20120706,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.755613998,29.065454998,00721-000.002,00721-000,002,0007536,PHILLIPS 66 CO,C,W,JMB,BRAZORIA,29.06545500,-95.75561400,1304,13,12,DRG,12.00000000,other,20150406,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.742707999,29.064189998000018,00721-000.003,00721-000,003,0007536,PHILLIPS 66 CO,C,W,JMB,BRAZORIA,29.06419000,-95.74270800,2442,13,12,DRG,12.00000000,other,20150406,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.672235001999979,29.061172001999978,00721-000.005,00721-000,005,0007536,PHILLIPS 66 CO,C,S,JMB,BRAZORIA,29.06117200,-95.67223500,1301,13,12,DRG,12.00000000,other,20150406,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.758818,29.069367999,00721-000.006,00721-000,006,0007536,PHILLIPS 66 CO,C,W,JMB,BRAZORIA,29.06936800,-95.75881800,1304,13,12,DRG,12.00000000,other,20150406,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.748174996999978,29.062745,00721-000.009,00721-000,009,0007536,PHILLIPS 66 CO,C,W,JMB,BRAZORIA,29.06274500,-95.74817500,2442,13,12,DRG,12.00000000,other,20150406,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.764743001999989,29.072440001000018,00721-000.010,00721-000,010,0007536,PHILLIPS 66 CO,C,W,JMB,BRAZORIA,29.07244000,-95.76474300,1304,13,12,DRG,12.00000000,other,20150406,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.380849814999976,28.941232492999973,00721-000.011,00721-000,011,0007536,PHILLIPS 66 CO,C,W,JMB,BRAZORIA,28.94123249,-95.38084982,1201,12,12,DRG,12.00000000,other,20150406,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.910841158999972,29.817222516000015,00737-000.001,00737-000,001,0003832,ORION ENGINEERED CARBONS LLC,C,W,NLV,HARRIS,29.81722252,-94.91084116,0901,09,12,DRG,12.00000000,other,20130307,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.18211096499999,30.349979151000014,00745-000.001,00745-000,001,0002941,BNSF RAILWAY CO & TIMBER ROCK RAILROAD LLC,C,W,NLV,HARDIN,30.34997915,-94.18211097,0602,06,10,DRG,12.00000000,other,20111027,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.168971499,29.763558945,00749-000.001,00749-000,001,0007439,GB BIOSCIENCES CORP,C,W,JMB,HARRIS,29.76355895,-95.16897150,1006,10,12,DRG,12.00000000,other,20131205,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.42047534,29.812168778,15038-001.001,15038-001,001,0133914,SH DJL DEVELOPMENT,P,W,LLF,COMAL,29.81216878,-98.42047534,1806,18,13,DRG,12.00000000,other,20130109,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.798574765000012,29.312726972,00779-000.001,00779-000,001,0005754,GULF COPPER & MANUFACTURING CORP,C,D,NLV,GALVESTON,29.31272697,-94.79857477,2439,11,12,DRG,12.00000000,other,20130820,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.796891765,29.313958977000027,00779-000.004,00779-000,004,0005754,GULF COPPER & MANUFACTURING CORP,C,W,NLV,GALVESTON,29.31395898,-94.79689177,2439,11,12,DRG,12.00000000,other,20130820,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.794996621,29.312915764000024,00779-000.005,00779-000,005,0005754,GULF COPPER & MANUFACTURING CORP,C,W,NLV,GALVESTON,29.31291576,-94.79499662,2439,11,12,DRG,12.00000000,other,20131211,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.794128011,29.315170559000023,00779-000.006,00779-000,006,0005754,GULF COPPER & MANUFACTURING CORP,C,W,NLV,GALVESTON,29.31517056,-94.79412801,2439,11,12,DRG,12.00000000,other,20130820,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.38949578099999,29.775596907000022,00785-000.001,00785-000,001,0007234,TEXAS TILE MANUFACTURING LLC,C,W,NLV,HARRIS,29.77559691,-95.38949578,1017,10,12,DRG,12.00000000,other,20070510,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.386115959999984,29.775945107999974,00785-000.002,00785-000,002,0007234,TEXAS TILE MANUFACTURING LLC,C,S,NLV,HARRIS,29.77594511,-95.38611596,1017,10,12,DRG,12.00000000,other,20120222,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.229107999,29.731399001999989,00786-000.001,00786-000,001,0005860,TEXMARK CHEMICALS INC,C,W,LLF,HARRIS,29.73139900,-95.22910800,1007,10,12,DRG,12.00000000,other,20120517,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.229107999,29.730411,00786-000.002,00786-000,002,0005860,TEXMARK CHEMICALS INC,C,S,LLF,HARRIS,29.73041100,-95.22910800,1007,10,12,DRG,12.00000000,other,20120517,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.721542141999976,30.153768789000026,00814-000.001,00814-000,001,0007544,ORION ENGINEERED CARBONS LLC,C,S,GMW,ORANGE,30.15376879,-93.72154214,0501,05,10,DRG,12.00000000,other,20110131,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.180027003000021,29.739015997000024,00815-000.001,00815-000,001,0007552,CHEVRON PHILLIPS CHEMICAL CO LP,C,W,JMB,HARRIS,29.73901600,-95.18002700,1007,10,12,DRG,12.00000000,other,20141031,TCEQ,NAD83,End of pipe as indicated on paper map,15
-99.730848001000027,30.498184998,10199-001.001,10199-001,001,0021075,CITY OF JUNCTION,C,D,KNS,KIMBLE,30.49818500,-99.73084800,1415,14,08,DRG,12.00000000,other,20040915,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.847059523999974,32.397535855,10201-001.001,10201-001,001,0026557,CITY OF KILGORE,C,W,GMW,GREGG,32.39753586,-94.84705952,0505,05,05,DRG,12.00000000,other,20101109,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.837998411,32.419273780000026,10201-001.002,10201-001,002,0026557,CITY OF KILGORE,C,W,GMW,GREGG,32.41927378,-94.83799841,0505,05,05,DRG,12.00000000,other,20101109,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.29957500099999,30.376727001,10203-003.001,10203-003,001,0095478,CITY OF KOUNTZE,C,D,GMW,HARDIN,30.37672700,-94.29957500,0608,06,10,DRG,12.00000000,other,20110311,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.721916998999973,33.536353999000028,10204-001.001,10204-001,001,0053538,CITY OF ROXTON,C,D,NLV,LAMAR,33.53635400,-95.72191700,0305,03,05,DRG,12.00000000,other,20050726,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.168899999000018,31.069874001000017,10205-002.001,10205-002,001,0022454,CITY OF LAMPASAS,C,W,LLF,LAMPASAS,31.06987400,-98.16890000,1217,12,09,DRG,12.00000000,other,20130201,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.021983827999975,29.648474965999981,10206-001.001,10206-001,001,0022799,CITY OF LA PORTE,C,W,NLV,HARRIS,29.64847497,-95.02198383,2421,11,12,DRG,12.00000000,other,20130425,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.949605513999984,30.697293194,10208-001.001,10208-001,001,0024163,CITY OF LIVINGSTON,C,W,KNS,POLK,30.69729319,-94.94960551,0802,08,10,DRG,12.00000000,other,20020718,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.662543535,29.884544292999976,10210-001.001,10210-001,001,0023868,CITY OF LOCKHART AND GUADALUPE-BLANCO RA,C,W,JMB,CALDWELL,29.88454429,-97.66254354,1810,18,11,DRG,12.00000000,other,20140813,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.619701680999981,29.870566576999977,10210-002.001,10210-002,001,0113565,GUADALUPE-BLANCO RIVER AUTHORITY,C,W,NLV,CALDWELL,29.87056658,-97.61970168,1810,18,11,DRG,12.00000000,other,20140925,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.750254059999975,31.284980672000017,10214-001.001,10214-001,001,0024309,CITY OF LUFKIN,C,W,GMW,ANGELINA,31.28498067,-94.75025406,0604,06,10,DRG,12.00000000,other,20110215,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.339069997000024,29.644615002000023,10495-009.001,10495-009,001,0063061,CITY OF HOUSTON,C,W,LLF,HARRIS,29.64461500,-95.33907000,1007,10,12,DRG,12.00000000,other,20120319,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.26671780800001,29.725820708000015,10495-010.001,10495-010,001,0035106,CITY OF HOUSTON,C,W,LLF,HARRIS,29.72582071,-95.26671781,1007,10,12,DRG,12.00000000,other,20120418,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.274935001000017,29.846058002,10495-016.001,10495-016,001,0063053,CITY OF HOUSTON,C,W,GMW,HARRIS,29.84605800,-95.27493500,1006,10,12,DRG,12.00000000,other,20110201,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.296601998000028,29.853281,10495-016.002,10495-016,002,0063053,CITY OF HOUSTON,C,W,GMW,HARRIS,29.85328100,-95.29660200,1006,10,12,DRG,12.00000000,other,20110201,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.36494,28.98636,01822-000.001,01822-000,001,0008737,VENCOREX US INC,C,W,JMB,BRAZORIA,28.98636000,-95.36494000,1201,12,12,DRG,12.00000000,other,20140319,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.36494,28.98636,01822-000.002,01822-000,002,0008737,VENCOREX US INC,C,S,JMB,BRAZORIA,28.98636000,-95.36494000,1201,12,12,DRG,12.00000000,other,20140319,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.013732996999977,29.470661999000015,14570-001.001,14570-001,001,0127248,UNITED DEVELOPMENT FUNDING LP,C,D,KNS,GALVESTON,29.47066200,-95.01373300,1103,11,12,DRG,12.00000000,other,20050301,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.686161122999977,30.168680240000015,14592-001.001,14592-001,001,0127663,SOUTH CENTRAL WATER CO,C,D,GMW,MONTGOMERY,30.16868024,-95.68616112,1008,10,12,DRG,12.00000000,other,20100512,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.340724191999982,28.933182389000024,01852-000.001,01852-000,001,0007528,PHILLIPS 66 CO,C,S,JMB,BRAZORIA,28.93318239,-95.34072419,1111,11,12,DRG,12.00000000,other,20090409,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.334084182000026,28.931000480000023,01852-000.004,01852-000,004,0007528,PHILLIPS 66 CO,C,S,JMB,BRAZORIA,28.93100048,-95.33408418,1111,11,12,DRG,12.00000000,other,20090409,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.337073297000018,28.931067695000024,01852-000.005,01852-000,005,0007528,PHILLIPS 66 CO,C,S,JMB,BRAZORIA,28.93106770,-95.33707330,1111,11,12,DRG,12.00000000,other,20090409,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.429217999,28.950541999,01852-000.009,01852-000,009,0007528,PHILLIPS 66 CO,C,S,JMB,BRAZORIA,28.95054200,-95.42921800,1301,13,12,DRG,12.00000000,other,20090409,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.782545432,32.296410012000024,01854-000.001,01854-000,001,0065854,LUMINANT GENERATION CO,C,W,JMB,SOMERVELL,32.29641001,-97.78254543,1229,12,04,DRG,12.00000000,other,20141006,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.787327826000023,32.291106542000023,01854-000.002,01854-000,002,0065854,LUMINANT GENERATION CO,C,W,JMB,SOMERVELL,32.29110654,-97.78732783,1229,12,04,DRG,12.00000000,other,20141006,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.171114997000018,28.68076099699999,04005-000.002,04005-000,002,0112691,BOWERS REED LAMAR,C,W,NLV,MATAGORDA,28.68076100,-96.17111500,2452,15,12,DRG,12.00000000,other,20090701,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.783572682,32.296280562999982,01854-000.003,01854-000,003,0065854,LUMINANT GENERATION CO,C,D,JMB,SOMERVELL,32.29628056,-97.78357268,1229,12,04,DRG,12.00000000,other,20141006,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.786307002,32.298641002000011,01854-000.004,01854-000,004,0065854,LUMINANT GENERATION CO,C,W,JMB,SOMERVELL,32.29864100,-97.78630700,1229,12,04,DRG,12.00000000,other,20141006,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.331212001999972,28.957394,01861-000.001,01861-000,001,0034738,GULF CHEMICAL & METALLURGICAL CORP,C,W,KNS,BRAZORIA,28.95739400,-95.33121200,1201,12,12,DRG,12.00000000,other,20150504,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.336788,28.957253,01861-000.002,01861-000,002,0034738,GULF CHEMICAL & METALLURGICAL CORP,C,S,KNS,BRAZORIA,28.95725300,-95.33678800,1111,11,12,DRG,12.00000000,other,20150504,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.05505937800001,30.061369323,01872-000.001,01872-000,001,0052825,ARKEMA INC,C,W,NLV,JEFFERSON,30.06136932,-94.05505938,0601,06,10,DRG,12.00000000,other,20130423,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.337687999000025,28.95570400299999,01878-000.001,01878-000,001,0046906,CHEMICAL SPECIALTIES LLC,C,W,JMB,BRAZORIA,28.95570400,-95.33768800,1201,12,12,DRG,12.00000000,other,20140129,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.338576,28.954279002000021,01878-000.002,01878-000,002,0046906,CHEMICAL SPECIALTIES LLC,C,S,JMB,BRAZORIA,28.95427900,-95.33857600,1111,11,12,DRG,12.00000000,other,20140129,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.60898530899999,30.3079825,01887-000.001,01887-000,001,0058441,CITY OF AUSTIN DBA AUSTIN ENERGY,C,W,JMB,TRAVIS,30.30798250,-97.60898531,1428,14,11,DRG,12.00000000,other,20140606,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.613016142999982,30.310088838000013,01887-000.002,01887-000,002,0058441,CITY OF AUSTIN DBA AUSTIN ENERGY,C,S,JMB,TRAVIS,30.31008884,-97.61301614,1428,14,11,DRG,12.00000000,other,20140606,TCEQ,NAD83,End of pipe as indicated on paper map,14
